Ticker,1177.HK,1177.HK,1177.HK,1177.HK,1177.HK,ABX.TO,ABX.TO,ABX.TO,ABX.TO,ABX.TO,ADI,ADI,ADI,ADI,ADI,ADYEN.AS,ADYEN.AS,ADYEN.AS,ADYEN.AS,ADYEN.AS,ADYEY,ADYEY,ADYEY,ADYEY,ADYEY,AEM.TO,AEM.TO,AEM.TO,AEM.TO,AEM.TO,AIR.PA,AIR.PA,AIR.PA,AIR.PA,AIR.PA,AMD,AMD,AMD,AMD,AMD,AMZN,AMZN,AMZN,AMZN,AMZN,ANET,ANET,ANET,ANET,ANET,ANTO.L,ANTO.L,ANTO.L,ANTO.L,ANTO.L,APH,APH,APH,APH,APH,ARM,ARM,ARM,ARM,ARM,ARZGY,ARZGY,ARZGY,ARZGY,ARZGY,ASM.AS,ASM.AS,ASM.AS,ASM.AS,ASM.AS,ASMIY,ASMIY,ASMIY,ASMIY,ASMIY,ASML,ASML,ASML,ASML,ASML,ASML.AS,ASML.AS,ASML.AS,ASML.AS,ASML.AS,AU,AU,AU,AU,AU,AV.L,AV.L,AV.L,AV.L,AV.L,AVGO,AVGO,AVGO,AVGO,AVGO,AVVIY,AVVIY,AVVIY,AVVIY,AVVIY,AXON,AXON,AXON,AXON,AXON,BDNNY,BDNNY,BDNNY,BDNNY,BDNNY,BESI.AS,BESI.AS,BESI.AS,BESI.AS,BESI.AS,BESIY,BESIY,BESIY,BESIY,BESIY,BLK,BLK,BLK,BLK,BLK,BOL.ST,BOL.ST,BOL.ST,BOL.ST,BOL.ST,BSX,BSX,BSX,BSX,BSX,BWXT,BWXT,BWXT,BWXT,BWXT,CBOE,CBOE,CBOE,CBOE,CBOE,CDNS,CDNS,CDNS,CDNS,CDNS,CIEN,CIEN,CIEN,CIEN,CIEN,CLS.TO,CLS.TO,CLS.TO,CLS.TO,CLS.TO,CRDO,CRDO,CRDO,CRDO,CRDO,CRS,CRS,CRS,CRS,CRS,CTRA,CTRA,CTRA,CTRA,CTRA,DASH,DASH,DASH,DASH,DASH,DELTA.BK,DELTA.BK,DELTA.BK,DELTA.BK,DELTA.BK,DLTR,DLTR,DLTR,DLTR,DLTR,DXCM,DXCM,DXCM,DXCM,DXCM,EADSY,EADSY,EADSY,EADSY,EADSY,EME,EME,EME,EME,EME,ETN,ETN,ETN,ETN,ETN,EVN.AX,EVN.AX,EVN.AX,EVN.AX,EVN.AX,EVR,EVR,EVR,EVR,EVR,FCX,FCX,FCX,FCX,FCX,FERG,FERG,FERG,FERG,FERG,FIX,FIX,FIX,FIX,FIX,FLEX,FLEX,FLEX,FLEX,FLEX,FN,FN,FN,FN,FN,FNV.TO,FNV.TO,FNV.TO,FNV.TO,FNV.TO,FRES.L,FRES.L,FRES.L,FRES.L,FRES.L,FSLR,FSLR,FSLR,FSLR,FSLR,FTNT,FTNT,FTNT,FTNT,FTNT,FUTU,FUTU,FUTU,FUTU,FUTU,GD,GD,GD,GD,GD,GEV,GEV,GEV,GEV,GEV,GOOG,GOOG,GOOG,GOOG,GOOG,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,HWM,HWM,HWM,HWM,HWM,IDXX,IDXX,IDXX,IDXX,IDXX,IFNNY,IFNNY,IFNNY,IFNNY,IFNNY,IFX.DE,IFX.DE,IFX.DE,IFX.DE,IFX.DE,INTU,INTU,INTU,INTU,INTU,ISRG,ISRG,ISRG,ISRG,ISRG,KEYS,KEYS,KEYS,KEYS,KEYS,KGH.WA,KGH.WA,KGH.WA,KGH.WA,KGH.WA,KLAC,KLAC,KLAC,KLAC,KLAC,LNSTY,LNSTY,LNSTY,LNSTY,LNSTY,LRCX,LRCX,LRCX,LRCX,LRCX,MA,MA,MA,MA,MA,META,META,META,META,META,MNST,MNST,MNST,MNST,MNST,MPWR,MPWR,MPWR,MPWR,MPWR,MTSI,MTSI,MTSI,MTSI,MTSI,MU,MU,MU,MU,MU,NFLX,NFLX,NFLX,NFLX,NFLX,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NOW,NOW,NOW,NOW,NOW,NSIS-B.CO,NSIS-B.CO,NSIS-B.CO,NSIS-B.CO,NSIS-B.CO,NST.AX,NST.AX,NST.AX,NST.AX,NST.AX,NUE,NUE,NUE,NUE,NUE,NVDA,NVDA,NVDA,NVDA,NVDA,NVZMY,NVZMY,NVZMY,NVZMY,NVZMY,PAAS.TO,PAAS.TO,PAAS.TO,PAAS.TO,PAAS.TO,PGHN.SW,PGHN.SW,PGHN.SW,PGHN.SW,PGHN.SW,PINS,PINS,PINS,PINS,PINS,PLTR,PLTR,PLTR,PLTR,PLTR,PRY.MI,PRY.MI,PRY.MI,PRY.MI,PRY.MI,PSTG,PSTG,PSTG,PSTG,PSTG,RGLD,RGLD,RGLD,RGLD,RGLD,RHM.DE,RHM.DE,RHM.DE,RHM.DE,RHM.DE,RJF,RJF,RJF,RJF,RJF,RL,RL,RL,RL,RL,RMD,RMD,RMD,RMD,RMD,RMD.AX,RMD.AX,RMD.AX,RMD.AX,RMD.AX,RR.L,RR.L,RR.L,RR.L,RR.L,RYCEY,RYCEY,RYCEY,RYCEY,RYCEY,SAAB-B.ST,SAAB-B.ST,SAAB-B.ST,SAAB-B.ST,SAAB-B.ST,SAND.ST,SAND.ST,SAND.ST,SAND.ST,SAND.ST,SAP,SAP,SAP,SAP,SAP,SAP.DE,SAP.DE,SAP.DE,SAP.DE,SAP.DE,SBGSY,SBGSY,SBGSY,SBGSY,SBGSY,SCHW,SCHW,SCHW,SCHW,SCHW,SDVKY,SDVKY,SDVKY,SDVKY,SDVKY,SHOP.TO,SHOP.TO,SHOP.TO,SHOP.TO,SHOP.TO,SMCI,SMCI,SMCI,SMCI,SMCI,SNN,SNN,SNN,SNN,SNN,SPOT,SPOT,SPOT,SPOT,SPOT,STLD,STLD,STLD,STLD,STLD,SU.PA,SU.PA,SU.PA,SU.PA,SU.PA,SYK,SYK,SYK,SYK,SYK,TER,TER,TER,TER,TER,TOST,TOST,TOST,TOST,TOST,TT,TT,TT,TT,TT,UCB.BR,UCB.BR,UCB.BR,UCB.BR,UCB.BR,UCBJY,UCBJY,UCBJY,UCBJY,UCBJY,V,V,V,V,V,VACN.SW,VACN.SW,VACN.SW,VACN.SW,VACN.SW,VEEV,VEEV,VEEV,VEEV,VEEV,VRT,VRT,VRT,VRT,VRT,VWDRY,VWDRY,VWDRY,VWDRY,VWDRY,WDAY,WDAY,WDAY,WDAY,WDAY,WDC,WDC,WDC,WDC,WDC,WPM.L,WPM.L,WPM.L,WPM.L,WPM.L,WPM.TO,WPM.TO,WPM.TO,WPM.TO,WPM.TO,WWD,WWD,WWD,WWD,WWD
Price,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.448402,89.448402,89.448402,89.448402,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-02,6.673708,6.71011,6.552368,6.613038,38330250.0,20.542313,20.918922,20.4396,20.81621,2751100.0,108.129181,108.326711,106.611797,107.841866,1279300.0,743.599976,751.200012,732.200012,732.200012,91048.0,8.415,8.43,8.295,8.3575,31000.0,68.63549,70.295322,68.28788,69.965096,830000.0,124.759399,126.815049,123.357818,123.881073,1254852.0,49.099998,49.25,46.630001,46.860001,80331100.0,94.900497,94.900497,93.207497,93.75,80580000.0,12.795,12.952188,12.69375,12.855,9992000.0,943.394165,945.590439,923.428151,923.428151,2238491.0,25.806902,25.806902,25.464321,25.610804,4686000.0,,,,,,7.337403,7.337403,7.24542,7.337403,500.0,97.537369,98.20057,95.689894,95.784635,240099.0,106.513641,106.513641,106.513641,106.513641,0.0,286.903198,287.367447,284.799954,285.425246,573600.0,255.175674,257.070074,250.818549,251.008,775137.0,19.698746,19.88106,19.394886,19.533793,2343000.0,416.000946,419.634634,413.64405,415.018929,6098816.0,27.735554,27.745019,27.299378,27.471439,20329000.0,8.417271,8.470257,8.371854,8.439979,48260.0,76.559998,76.620003,73.339996,74.019997,849400.0,41.443581,41.443581,41.443581,41.443581,0.0,29.621202,29.761821,28.603775,28.71958,365659.0,32.822544,32.822544,32.822544,32.822544,300.0,440.196869,441.079017,436.685536,441.079017,560400.0,199.500565,201.62457,195.488522,195.567194,1057141.0,45.330002,45.59,44.939999,45.5,6092400.0,59.027485,59.027485,57.877176,57.877176,342600.0,110.33223,110.941497,109.187553,110.498393,460700.0,71.440002,71.440002,69.589996,70.18,1410700.0,42.860001,43.389999,42.450001,43.25,1470900.0,10.81,10.88,10.61,10.8,125700.0,,,,,,44.369709,45.060184,43.598529,45.060184,239700.0,13.000111,13.279278,12.77376,13.218918,8088300.0,,,,,,4.861346,5.049224,4.814377,5.025739,10778000.0,93.779999,94.690002,93.300003,94.690002,2191500.0,54.845001,55.657501,53.422501,54.639999,3410400.0,33.750572,33.831877,33.587962,33.76864,106400.0,84.56427,85.160275,83.655607,85.160275,185300.0,86.276001,86.284995,84.809116,85.709043,2380800.0,3.266799,3.301645,3.240665,3.292934,6297005.0,66.578926,66.605303,65.884296,66.323935,360900.0,12.277881,12.510416,12.212771,12.417403,22771700.0,80.08429,81.081516,80.08429,81.081516,300.0,47.587811,48.680336,47.278422,48.515975,170900.0,9.630746,9.638282,9.502638,9.62321,5941643.0,66.160004,66.209999,64.32,65.940002,218100.0,126.94191,128.018488,126.082532,127.725737,394900.0,642.992737,646.746866,619.980812,644.190872,2195004.0,57.240002,57.259998,55.959999,56.400002,1053800.0,21.936001,22.058001,21.476,21.52,5541000.0,10.433974,10.629367,10.192664,10.228812,242700.0,154.375671,154.903437,153.069241,153.52779,1472100.0,,,,,,67.859543,67.897754,66.578153,66.578153,28132000.0,67.920807,67.920807,66.81963,66.914911,27278000.0,23.845407,23.845407,23.301061,23.369104,3960248.0,265.019989,265.26001,260.48999,261.529999,445500.0,21.998232,22.054952,21.837523,21.988778,168500.0,19.563044,19.756924,19.090164,19.109079,4204646.0,255.52356,255.945978,250.646553,250.646553,1124500.0,199.08667,199.276672,196.929993,198.566666,1623000.0,104.190002,104.264999,102.209999,103.839996,1231200.0,91.619576,91.900326,90.365535,90.365535,232235.0,169.921982,170.042966,167.548637,168.255981,1056900.0,23.972795,24.02265,23.808327,23.99283,68061.0,27.748934,27.926853,27.432218,27.552383,15064000.0,292.89856,293.033703,289.143065,290.069859,3272400.0,208.324783,208.334709,204.839137,205.315803,12077100.0,31.85,32.009998,31.655001,31.98,3566000.0,172.12706,172.9494,168.378725,172.232243,333700.0,26.299999,27.030001,26.059999,27.030001,359400.0,54.04385,54.141422,53.185236,53.516973,20173200.0,32.980999,32.998001,32.478001,32.610001,44858000.0,2.752898,2.752898,2.738332,2.745615,25000.0,58.248001,58.335999,56.844002,56.992001,9155500.0,296.520081,298.786361,294.344457,295.885511,272837.0,9.743196,9.812358,9.630808,9.803713,5353773.0,49.054672,50.603207,49.001277,50.576509,2466800.0,5.971076,5.971076,5.891682,5.942206,237536000.0,44.475487,44.612,44.38448,44.575596,10600.0,27.372105,28.045631,27.048813,27.901945,455000.0,,,,,,18.799999,19.1,18.565001,18.799999,6334600.0,,,,,,19.675741,19.838949,19.267718,19.42186,861851.0,17.799999,17.809999,17.16,17.25,5410600.0,112.925713,114.995514,111.74163,114.342875,449400.0,92.809875,92.989129,91.151751,91.779151,61472.0,55.254627,55.260715,54.335541,54.798128,1137600.0,106.305695,106.439932,104.632221,105.553971,781100.0,148.31778,148.374782,146.351097,147.643213,444200.0,21.295666,21.421389,21.285994,21.353692,304344.0,233.737061,238.815333,232.844975,236.344845,11219725.0,8.679355,8.698664,8.621428,8.679355,369600.0,75.421036,75.705378,74.496934,74.662802,681620.0,155.128845,155.669949,152.756334,152.756334,1699684.0,124.097961,124.3973,122.818972,122.837117,2967500.0,110.763016,111.235117,108.420649,108.69302,1707496.0,18.372728,18.372728,18.266985,18.363916,153000.0,44.36982,44.507816,43.744244,43.937436,5644800.0,16.612103,16.637046,16.512331,16.537273,14100.0,53.007,53.033001,51.798,52.481998,1966000.0,2.363,2.418,2.342,2.385,4178000.0,41.536308,41.691198,41.321183,41.622357,657700.0,151.619995,152.800003,149.610001,151.0,662600.0,30.062941,30.605497,29.849478,30.596604,1260000.0,81.937683,82.377924,81.127641,81.145254,1084445.0,197.419373,197.935321,195.318078,197.879038,1092600.0,67.934639,68.041884,66.823195,67.115676,1100800.0,,,,,,96.013985,96.013985,94.82051,95.285041,2158173.0,65.799667,66.409269,65.707305,65.984398,157800.0,37.279675,37.279675,37.279675,37.279675,0.0,183.186218,183.205392,180.885853,181.154228,8733000.0,,,,,,143.399994,144.490005,141.440002,142.0,1269700.0,11.165622,11.235282,10.956639,11.066106,1033800.0,6.386339,6.40383,6.372734,6.40383,174500.0,167.460007,168.720001,165.710007,166.100006,1503000.0,48.770996,49.038561,47.715604,47.715604,8823749.0,,,,,,35.943981,36.540097,35.683181,36.493527,552400.0,116.303642,116.34218,114.473149,114.954858,373900.0
2020-01-03,6.564503,6.746513,6.503832,6.734379,50440714.0,20.636463,21.047309,20.516632,20.970275,3605300.0,106.225708,107.446797,105.704955,105.947374,1374400.0,741.799988,742.799988,728.200012,738.0,63937.0,8.36,8.38,8.139,8.17,174800.0,68.757172,70.147609,68.592055,69.78262,1367300.0,125.245277,125.245277,123.170951,123.507316,830258.0,48.599998,49.389999,47.540001,48.029999,73127400.0,93.748497,94.309998,93.224998,93.224998,75288000.0,12.553125,12.739375,12.405,12.5,12270400.0,921.231873,936.406055,912.846183,934.409454,1657161.0,25.537565,25.587182,25.383996,25.421797,2795600.0,,,,,,7.337403,7.337403,7.337403,7.337403,0.0,96.353081,96.779426,95.310915,96.447829,134133.0,106.513641,106.513641,106.513641,106.513641,0.0,282.279907,284.932635,282.005151,282.36517,410800.0,253.802261,254.79681,251.102735,253.61281,823902.0,19.664015,20.549547,19.559836,20.358551,3018100.0,411.87616,413.948349,408.360456,413.840315,7917422.0,27.030098,27.529938,27.020635,27.31572,22870000.0,8.250742,8.386993,8.235603,8.250742,37392.0,73.93,75.57,68.68,72.300003,2187900.0,41.505829,41.505829,41.256825,41.256825,300.0,29.265514,29.679103,29.166251,29.447491,306577.0,32.822544,32.822544,32.822544,32.822544,0.0,435.518005,438.225024,433.745025,433.918007,337300.0,193.679169,197.769872,193.364504,197.612539,1503076.0,44.98,45.209999,44.349998,44.52,4704100.0,60.697281,60.72511,58.684241,58.684241,537600.0,112.003075,112.732346,109.879878,109.879878,599700.0,70.419998,70.989998,70.059998,70.540001,1317600.0,41.869999,42.700001,41.84,42.330002,1354700.0,10.63,10.78,10.56,10.73,218000.0,,,,,,43.750973,44.172429,43.526793,43.607498,153000.0,13.037834,13.234005,12.932203,13.21137,6896300.0,,,,,,4.837862,4.97877,4.837862,4.837862,9647000.0,93.029999,93.580002,92.5,93.010002,2102600.0,54.674999,54.8825,53.802502,54.197498,2171200.0,33.642166,33.79574,33.380183,33.389215,73300.0,84.661972,84.984403,83.0596,83.333174,180900.0,85.637039,85.709028,84.332141,84.800107,1557900.0,3.197108,3.310357,3.179685,3.266799,18078423.0,64.521416,65.928266,63.800408,65.585341,429000.0,11.905824,12.175565,11.896522,12.091852,20401300.0,79.821846,80.79283,79.821846,80.79283,2900.0,47.549126,47.568463,46.93035,46.93035,201400.0,9.457423,9.532781,9.359457,9.457423,3294278.0,65.949997,66.279999,64.970001,64.970001,212100.0,126.6586,129.784455,126.176977,129.09507,419900.0,659.966064,666.955115,647.429674,649.981706,2450550.0,57.02,57.66,56.709999,57.110001,943700.0,22.242001,22.306,21.620001,21.684,6641000.0,9.935722,10.453513,9.916183,10.238581,98500.0,155.889801,156.106098,154.003695,154.003695,1662200.0,,,,,,67.526535,68.114131,66.776363,66.8913,23728000.0,67.565483,68.172401,66.860808,66.894558,23408000.0,23.807611,23.837852,23.37667,23.512757,2589614.0,264.769989,266.390015,259.98999,260.869995,399100.0,21.374302,21.544465,21.364848,21.364848,100700.0,19.284044,19.435366,19.118537,19.435366,3771505.0,253.814697,254.765125,250.992185,251.155375,798500.0,197.779999,198.193329,194.053329,196.059998,1256100.0,101.879997,102.849998,101.003998,102.410004,1124000.0,89.953766,90.77731,89.130215,90.028628,317912.0,166.673798,168.619004,165.538315,166.906478,833400.0,23.407639,23.752416,23.295818,23.314455,57832.0,27.450851,27.648333,27.174192,27.204931,9622000.0,290.040863,291.962067,288.274159,289.104405,2501300.0,207.222488,208.940483,205.514419,205.772625,11188400.0,31.639999,31.805,31.434999,31.559999,3482200.0,169.009888,170.683253,168.407472,169.000331,233300.0,26.08,26.549999,25.67,25.83,245200.0,53.20475,53.965796,52.687632,52.843743,16815800.0,32.59,32.986,32.553001,32.678001,38069000.0,2.694635,2.723767,2.672787,2.709201,200600.0,58.220001,58.612,57.299999,57.380001,5679000.0,292.350128,296.248119,291.806215,295.88552,227524.0,10.30514,10.30514,9.803715,9.855586,4183626.0,48.405003,48.885583,48.262609,48.502899,2837400.0,5.875504,5.919309,5.826473,5.851362,205384000.0,43.692818,43.947642,43.474401,43.647315,9400.0,27.372105,27.839083,27.264341,27.839083,383500.0,732.482544,732.482544,719.268484,721.878676,60891.0,18.360001,18.709999,18.254999,18.6,5203200.0,,,,,,19.313053,19.666674,19.249583,19.603204,1071402.0,17.42,17.540001,17.209999,17.5,2482100.0,112.002686,114.557318,111.620428,114.557318,410000.0,92.272102,92.406546,91.241385,91.823962,77883.0,54.305107,54.51814,53.897301,54.378149,830400.0,105.741905,105.965631,104.229515,104.256361,551700.0,147.538666,148.15623,145.476983,146.398567,417200.0,21.489092,21.730868,21.46008,21.672843,333559.0,232.570404,233.599878,229.001939,232.639091,12363013.0,8.515229,8.592465,8.515229,8.573156,269700.0,75.492126,75.70538,74.757581,75.326259,750912.0,151.882263,154.046664,151.133062,154.005037,2156647.0,121.530922,122.383582,120.914112,120.914112,507800.0,109.364861,109.836969,108.384334,109.110651,1929766.0,18.125994,18.231737,18.117182,18.117182,264700.0,43.247456,43.790234,43.146263,43.64304,6698900.0,16.088297,16.237956,16.088297,16.196383,14900.0,52.507,53.009998,51.601002,52.105999,2057000.0,2.344,2.374,2.34,2.34,302000.0,41.364212,41.570733,41.226532,41.295374,404000.0,152.5,153.589996,149.5,149.5,1018400.0,29.529282,29.787219,29.315815,29.618224,1420000.0,81.726372,81.849639,80.933936,81.127643,971960.0,196.612595,197.531925,194.182966,194.182966,801600.0,66.520973,67.183941,65.780008,66.423472,1363400.0,,,,,,95.156425,95.578078,94.434622,94.577553,1142054.0,65.356323,65.965918,64.87603,65.965918,238066.0,36.140583,36.348449,36.140583,36.203405,1000.0,181.72937,183.032915,180.119102,180.588767,4899700.0,144.631836,145.698571,143.965125,144.676286,111180.0,142.509995,143.100006,140.850006,141.130005,848300.0,11.185523,11.215378,11.076057,11.135765,646300.0,6.248351,6.277503,6.248351,6.252238,114500.0,168.440002,168.860001,164.960007,165.0,1276300.0,48.020329,48.54059,47.232498,47.485198,5236434.0,,,,,,35.767021,36.484221,35.571418,36.484221,694800.0,115.23423,115.494349,112.999104,114.935573,311100.0
